age,account_balance,income,loan,credit_card_usage,tenure_years,has_mobile_app,engaged
62,54144,78816,no,0.9392268274621436,3,yes,0
47,27035,95126,yes,0.364473716339604,3,yes,0
41,20109,123923,no,0.4228195263182699,9,no,0
25,60877,88823,yes,0.3849998845019864,3,yes,0
63,36341,124023,yes,0.6373296810216417,1,no,0
52,63997,111154,no,0.41951170080651834,2,yes,0
37,68851,48540,yes,0.5985871558160535,2,yes,1
32,51175,141968,yes,0.6483314876245482,6,yes,0
69,15920,67533,no,0.9958317280694399,8,yes,0
39,88165,122235,no,0.7455164729161899,5,yes,0
54,23179,61118,yes,0.9132719891330895,9,yes,0
41,9400,52056,no,0.22976897473072136,3,yes,0
50,29095,49456,no,0.23303639985109528,2,no,0
68,52889,41581,no,0.2528619207782382,5,yes,0
23,45517,116946,yes,0.538737449496024,1,no,0
42,94146,128339,yes,0.5654752505926784,1,yes,0
21,44040,65754,no,0.7633250566255816,9,no,1
50,73195,77081,yes,0.5149589721222991,3,no,1
39,13978,57657,yes,0.3030414152636002,6,yes,0
22,83762,68880,yes,0.3141355427367734,7,no,1
62,39776,120906,yes,0.5829758952887558,9,no,0
26,61304,111586,yes,0.46910318650971683,7,no,0
40,61943,112673,yes,0.6876513302269274,6,no,1
21,50055,116519,yes,0.4457874392820588,3,no,1
26,76854,62430,yes,0.4235720782123471,8,yes,1
50,13296,129020,yes,0.48582281056802323,1,no,0
60,32920,50275,yes,0.9648141502659805,1,no,0
47,4038,94314,no,0.7666218111510479,9,no,1
38,74997,22807,no,0.9953120380444488,3,no,0
58,42727,130735,yes,0.12272184705304158,6,yes,0
56,49301,97297,no,0.2595839401491069,7,no,0
64,28185,87624,yes,0.49724256621051566,9,yes,0
51,85145,125045,no,0.7637669980369252,2,yes,1
20,24606,102752,yes,0.5343832291984011,5,yes,1
54,93124,102682,no,0.43765125746168543,6,no,1
49,8146,67672,no,0.9620676200309538,8,no,1
34,99494,63719,no,0.7706191428102633,7,no,0
21,45182,129525,yes,0.5154811799623228,1,no,1
28,36932,110090,yes,0.6820552215435198,6,no,0
22,76390,113048,yes,0.9727844599975342,4,yes,0
36,94437,148117,yes,0.18982349095131812,9,no,0
30,69695,28444,yes,0.5114246549916776,9,no,0
50,89774,59825,yes,0.365009730788439,9,no,0
24,71088,69545,no,0.6115563127192835,9,yes,0
22,34028,135387,yes,0.9294572813920972,1,no,1
52,46452,52822,no,0.8916507701940964,3,no,0
42,29596,146788,yes,0.5995162855088244,1,no,0
64,79198,41108,yes,0.7861064266770211,9,yes,1
26,64524,77417,yes,0.5682860053449493,3,no,0
56,81845,85410,no,0.4428300371853907,1,no,1
35,27609,22008,yes,0.4374677140879163,9,yes,1
28,56543,92688,no,0.13395765121126796,7,no,0
58,93263,127708,no,0.6478888791427367,1,yes,1
30,39221,52793,yes,0.6749921501863891,3,yes,0
58,37056,95267,yes,0.9844681222948117,5,yes,0
21,91688,82299,yes,0.15276899682738151,5,no,0
41,30468,61888,no,0.16305971603822267,3,no,0
30,54489,71374,yes,0.5360404943284904,3,no,0
51,842,22701,no,0.9274797662786511,1,yes,0
35,55856,54694,no,0.7070892571125734,5,no,0
24,12311,65539,no,0.83390592997112,8,yes,1
39,9545,125320,yes,0.8076132401125082,6,no,0
32,26394,116652,yes,0.4290111635941002,8,no,0
39,43627,67233,no,0.4610367499683321,2,no,0
49,53708,141087,yes,0.3437648860183985,4,no,0
45,30485,79495,no,0.9314895227567903,7,yes,0
19,35976,125244,no,0.2606618101780921,2,no,1
45,25895,78759,no,0.74007702570707,2,yes,0
35,12959,23311,yes,0.4347385369895158,6,yes,1
45,16252,24570,no,0.3180698940438771,8,no,0
41,11051,96541,yes,0.5324721130348227,1,yes,1
40,49805,37780,yes,0.6096161575186259,7,no,1
20,60696,62701,no,0.9103493180401001,6,no,0
33,12291,73548,no,0.7687135153260088,4,yes,0
46,82469,130678,no,0.5269725159356675,2,no,0
38,83461,93778,yes,0.8763066301915358,4,no,0
26,27502,69383,yes,0.2657075878834498,5,no,0
44,55796,122747,yes,0.4809227886261819,6,yes,0
55,19788,109813,yes,0.37894008739302554,6,yes,1
31,16015,88136,yes,0.13574636009009222,9,no,0
68,647,45187,yes,0.2297292313624161,5,yes,1
29,45066,78951,no,0.37509826474498,2,no,0
34,16853,63424,yes,0.18782900753963638,3,yes,0
52,30124,83732,no,0.17643114837121016,4,yes,0
32,26916,34166,yes,0.44011311085555027,6,yes,0
56,50080,140219,no,0.8501934080944985,3,no,0
56,41012,55356,no,0.8345247799255362,2,yes,0
69,11705,70036,no,0.8779010288130437,8,yes,1
24,1195,109138,no,0.8067171583695019,4,no,0
66,41059,125762,no,0.5247549714012009,4,no,0
59,79523,128262,no,0.620249197640189,6,no,1
56,43181,141201,no,0.268055793837619,2,yes,1
58,25713,84691,yes,0.6090962319102093,1,no,0
55,32114,85123,no,0.5301025499080385,8,yes,1
69,80166,51181,yes,0.9181746774975604,2,no,0
45,71378,149038,yes,0.635673183665489,3,no,1
19,89826,119205,no,0.3442075515337447,5,yes,1
33,40942,143142,yes,0.48308336713827293,3,no,1
47,44324,125445,yes,0.6239595651806675,9,no,0
27,52162,35445,yes,0.9341766152545392,7,no,0
41,55666,138976,no,0.9621751212314987,1,yes,0
54,52883,28841,yes,0.161285230499872,1,no,1
64,60603,23959,yes,0.5183954367551146,8,yes,0
67,66649,89138,yes,0.8201842854840291,9,yes,0
25,3019,104068,yes,0.30373918464955485,7,no,1
34,23706,108415,yes,0.9408568800983175,3,no,0
23,26043,54434,yes,0.4666647279571535,6,yes,0
23,33651,85661,no,0.19915050424812641,5,yes,0
41,1183,93219,yes,0.35838484780978297,8,yes,0
28,37554,45676,no,0.7014945047118576,1,yes,0
26,44263,141652,yes,0.22435511927797414,7,no,0
34,14136,48693,yes,0.1352676333674793,1,yes,1
62,91944,71426,no,0.4396044175226297,2,yes,0
26,55192,26271,yes,0.5813282774020735,6,no,0
52,96012,91913,no,0.9578364872819233,1,yes,0
58,58575,27296,no,0.6020650505520758,4,yes,0
42,73830,74976,no,0.1749367768379241,8,no,0
55,10299,82488,yes,0.6875989610269726,1,no,1
47,13645,69300,yes,0.9223719322394497,2,no,0
68,61461,92643,no,0.482933298359427,2,yes,1
18,79529,20830,yes,0.9538469578341692,9,no,0
69,96145,88003,no,0.9295597856052952,7,no,1
32,51738,70850,yes,0.17994510756545,8,no,0
19,27920,117309,no,0.9326677509485586,8,no,1
22,89051,84410,yes,0.8115761645548001,7,no,1
29,92422,43266,no,0.26810080648376144,8,no,0
61,18202,52502,yes,0.915817830526052,7,yes,0
58,637,147080,no,0.3281837516639324,3,no,0
32,77946,85576,yes,0.4456061176563695,3,yes,1
19,85318,37719,no,0.19396224389887107,4,yes,1
47,36416,91067,yes,0.741064609224322,5,no,0
49,9540,57514,no,0.10943030146496242,9,no,0
49,66791,104426,yes,0.3307979033222088,3,yes,0
67,80971,30536,yes,0.6291154734505039,3,no,1
55,88858,76341,yes,0.9933034011413772,2,yes,1
34,37674,40070,yes,0.8506941519347675,2,no,0
43,16047,47172,yes,0.47972418828572416,7,yes,0
37,13147,143571,no,0.9513385320883416,1,no,1
43,83271,54913,no,0.5229241649359931,1,yes,1
40,69515,121015,yes,0.4544084911886279,3,yes,0
38,16144,41929,yes,0.2536836639727261,3,no,0
26,9985,23346,no,0.3765838842957322,7,no,0
20,72965,85611,no,0.6667602756080612,6,yes,0
39,32682,136944,no,0.7179119621216953,5,no,0
38,69410,54141,no,0.9435532693722934,7,no,1
37,62520,77609,yes,0.2550252615611611,6,yes,0
56,10593,76434,yes,0.2673640967380595,5,yes,0
22,26421,143958,no,0.40745590526370046,5,no,0
50,90312,94920,yes,0.7182690357444855,2,no,1
48,88138,73626,yes,0.590129124409794,1,no,0
65,47757,41927,no,0.454556828429278,5,no,1
33,42167,84727,yes,0.6229232697754306,9,no,0
53,18242,66575,no,0.5701728600226166,2,no,0
66,72488,116556,no,0.8616232229800056,5,yes,0
49,19809,138559,no,0.6333764831238554,4,no,0
58,55522,39067,no,0.8396864080333526,6,no,0
30,54888,111916,yes,0.2391611814948119,7,no,0
21,6895,82070,no,0.405563568250242,6,yes,0
23,64088,35944,yes,0.47667978926212506,7,no,0
30,98456,148090,no,0.8243387420717334,2,no,1
68,61812,141321,no,0.5631821843036228,3,no,1
37,69732,122969,yes,0.8380885959555695,7,yes,0
25,16120,56869,no,0.7762061295804742,1,yes,0
63,22779,117463,no,0.2721442911903195,1,yes,0
31,27928,101572,yes,0.4311457059325514,6,no,0
68,19149,107534,no,0.24106001942494032,2,no,0
21,31608,80853,yes,0.9026490930143649,1,yes,0
67,13270,34257,yes,0.787557220259935,6,yes,0
53,64289,99741,yes,0.1527086902330457,8,no,0
42,38391,135978,yes,0.18566746202464582,7,yes,1
31,96663,63972,yes,0.7970290213929783,4,yes,0
55,4336,37172,no,0.27596600252797243,4,no,0
48,45767,96903,yes,0.45337005130065744,5,no,1
23,52715,137181,yes,0.6382095461546891,7,yes,0
64,27592,20459,no,0.6876927633624093,9,no,0
59,70282,52418,yes,0.5718245812443675,7,no,0
63,6595,58010,no,0.9285941966970964,5,yes,1
60,64114,68281,no,0.5004839164152429,4,no,0
34,21423,23447,yes,0.6084965974321951,1,yes,0
68,64000,44622,yes,0.39619667760931765,3,no,0
44,95356,68488,yes,0.21647943536753392,9,yes,1
65,70585,77511,yes,0.9211571171029294,2,yes,0
54,21346,33013,no,0.4537984768336827,3,no,0
61,41818,129096,yes,0.8958014073281422,3,yes,1
48,39624,104161,yes,0.13213932922720434,8,yes,0
50,65510,55172,yes,0.5596665032708018,1,yes,0
21,34293,130542,yes,0.6820412773207103,4,no,0
44,98459,135710,no,0.19615099443935236,9,no,0
18,14433,94611,no,0.9627678112092919,5,yes,0
44,66767,88251,yes,0.5482335714505434,8,no,0
53,80438,98790,yes,0.4512264597589184,9,yes,1
55,42842,120019,yes,0.6176645544526971,4,no,1
38,52002,129807,yes,0.2360778412163219,1,yes,0
33,37326,63961,no,0.8378667181902975,3,yes,0
31,87897,44782,no,0.5063292679746206,8,yes,1
59,5152,25598,yes,0.6034407855258531,2,no,0
66,80903,40223,no,0.27631835280490313,2,no,0
40,52336,30373,yes,0.12935193240153772,1,no,1
34,56395,70086,no,0.6384146061784356,2,no,1
34,9221,103724,yes,0.27611323938757615,4,no,0
25,46617,142684,yes,0.3726522686102737,4,no,0
57,37664,58592,no,0.7658196746409309,8,no,1
33,12794,140422,yes,0.6634447164462269,6,yes,1
63,12303,78006,yes,0.8780038944484434,6,yes,0
27,93187,134417,yes,0.7295508119819628,8,yes,1
38,31708,102473,yes,0.44726262009784135,1,no,0
32,67459,143528,yes,0.37519480883045997,9,yes,1
43,38130,125204,no,0.28027501439463054,9,yes,0
33,63795,85301,yes,0.6839713295189107,4,no,0
56,58978,32135,no,0.18274107608170304,6,yes,1
41,24647,22568,yes,0.7952901679411386,4,no,1
57,32299,131887,yes,0.7950335610554977,7,no,0
45,42090,76281,no,0.7059026233551607,7,yes,0
44,4542,66723,yes,0.11059221264168291,3,yes,1
57,29909,73679,yes,0.47296522663602447,3,yes,0
35,94544,24666,no,0.16686459079887633,1,no,1
53,50573,115269,yes,0.5392992673566344,4,yes,0
59,51652,92478,no,0.2604475372238634,8,yes,1
68,9816,107264,no,0.5830788811434451,9,no,1
19,21684,86555,no,0.7021039177519066,9,no,1
37,52910,87521,yes,0.6660853674411179,4,yes,1
26,20385,42818,yes,0.32523518084523484,8,yes,0
65,19430,59497,no,0.8322762298627876,7,yes,0
56,2143,121229,no,0.5176525881300467,9,no,1
22,52661,36818,no,0.3545516018452206,6,yes,0
37,9822,107459,no,0.5247604382037673,9,no,0
19,27624,148810,no,0.8783430138021294,3,yes,1
57,52814,102941,yes,0.3428340996348481,2,no,0
52,96219,90245,no,0.34668740622289723,6,yes,1
68,87073,89488,yes,0.14062124079566674,5,no,0
29,64846,39185,no,0.46608382288384287,5,yes,0
35,19444,75479,no,0.708232097544665,2,yes,1
48,57578,105727,yes,0.5804309918553603,5,yes,0
21,90581,48015,no,0.15027158527537038,4,no,0
66,70276,82069,yes,0.8581207447995582,2,yes,0
26,14673,57465,yes,0.815640793768835,2,yes,0
44,88699,91595,no,0.5702600193863065,6,no,0
24,92969,44020,yes,0.9401865100314005,9,no,0
44,9819,66445,yes,0.41821345393165865,7,yes,1
18,94169,27997,yes,0.9780296749185693,3,yes,0
25,4507,91824,yes,0.46931252987339067,3,no,0
55,2986,94046,no,0.4760546288580092,3,no,0
34,23485,116737,yes,0.15671038439202453,8,yes,0
47,95588,59740,yes,0.7429016754728619,9,no,0
60,89767,26770,no,0.6527768372538293,1,no,0
44,65343,107300,no,0.41999700999940126,4,yes,1
28,60047,44030,yes,0.9778544359420718,2,no,1
58,21146,74293,no,0.8169440360865532,6,no,0
61,87439,97977,no,0.384455611731891,8,no,0
45,24159,128183,yes,0.6232659525756276,8,no,1
61,42755,146442,no,0.3624749139753072,5,yes,0
30,8570,25908,no,0.9587032309145164,9,no,0
61,17183,132663,no,0.3960850665051593,5,no,1
54,18403,27919,yes,0.9340673216947206,6,yes,1
45,33867,103766,yes,0.24853075340657516,9,no,0
39,21589,135362,yes,0.1747133336334722,4,no,0
24,32152,112121,yes,0.31022708232755736,6,yes,0
59,47337,122793,no,0.7605546440346287,5,yes,0
69,69856,26861,no,0.8304649598137954,2,no,1
37,94658,43831,yes,0.9792636980177825,4,yes,0
26,56271,101404,no,0.205147053486061,1,no,0
44,62371,35497,yes,0.4859608539956153,1,yes,0
69,66916,41263,no,0.5609771088727916,7,no,0
67,81585,134105,no,0.7317447609766212,5,yes,0
30,2003,54332,yes,0.4121001679680516,9,no,0
29,64416,31358,no,0.464271296587241,3,no,1
53,31276,102165,yes,0.5890883318317968,7,yes,0
45,24650,46807,yes,0.27462076267412044,8,no,0
49,19327,58815,no,0.5459787555771707,7,no,0
43,56353,39552,yes,0.6450984669973429,6,yes,0
68,72810,129840,yes,0.6316261945143703,2,no,1
55,59397,146225,no,0.6987243441979919,4,yes,0
58,91735,97441,no,0.2522099377468894,3,yes,0
61,42041,131102,no,0.5421994312375712,9,no,0
38,32298,75319,no,0.15000877761126327,5,no,1
54,89811,50277,yes,0.43936921860012557,8,yes,0
66,1872,132454,yes,0.6341007050831783,5,yes,1
42,33123,93552,yes,0.5736283041335184,9,no,0
61,39794,75129,no,0.657490934569373,4,no,0
43,50155,31949,no,0.6395336725491915,9,no,0
37,34608,148842,no,0.7136449041478123,7,no,0
28,12680,121267,no,0.8504431349540372,3,yes,0
40,3258,22642,yes,0.5019023586784174,4,no,1
35,5829,47135,no,0.1645029083467891,9,yes,0
43,65836,133106,yes,0.8741309526987006,2,yes,1
35,22747,51861,yes,0.6910924700517093,9,no,0
20,43557,104469,no,0.884624388369402,2,no,0
18,13200,91740,no,0.8195419335815951,5,yes,0
43,4407,26986,yes,0.3094977151472925,5,yes,0
57,21394,71303,no,0.24278155973308424,9,yes,0
45,80888,74828,yes,0.16451294498346547,1,no,0
29,52708,132240,no,0.8830926639837997,8,yes,0
64,52532,142175,no,0.1673793666121393,5,yes,0
46,8497,110615,no,0.7126809048489167,1,yes,0
68,64880,149730,no,0.2638779314363478,8,yes,0
24,76489,98299,yes,0.6327938969534957,1,no,1
27,36945,117458,yes,0.8223397871643134,7,yes,0
52,23991,85953,no,0.23706906226784957,9,no,0
48,21305,85994,yes,0.1428159322968871,2,yes,0
18,3863,41054,yes,0.23295019814333592,4,yes,1
50,38515,70822,yes,0.7661289532540304,5,no,1
64,7704,47758,no,0.8167580098603774,6,no,1
39,14612,42050,no,0.8619696642286406,6,yes,1
36,43004,80208,yes,0.4290308412953012,5,no,0
60,95919,55261,no,0.937429437620733,7,yes,1
56,39197,131246,no,0.5310151338926427,6,no,0
23,69472,90444,no,0.17922363573115624,4,yes,0
37,27746,100313,no,0.42086708292521746,1,yes,0
28,4364,118136,yes,0.38131503715968107,4,yes,0
69,31584,141431,yes,0.47354038189968495,9,no,1
54,5827,127456,yes,0.4211389990594815,6,yes,0
61,985,99782,no,0.7892364320811109,3,no,0
35,56510,117738,yes,0.4875552705233962,4,no,0
60,53235,101738,no,0.3645673249684881,5,yes,0
38,14666,31654,yes,0.4336894879273234,7,no,0
41,58224,84806,yes,0.8418041263467037,3,no,0
22,87934,94763,no,0.6104880914855179,8,yes,0
37,44078,48291,yes,0.11783338599016466,8,yes,0
47,74197,131180,no,0.2841812934238669,9,yes,1
26,73222,31528,yes,0.7093532496414058,2,no,0
44,75414,95560,no,0.8176735801184193,8,yes,0
59,52056,101377,yes,0.5188136720511305,3,yes,0
69,20031,99162,no,0.541927231782429,2,no,0
62,42641,90795,no,0.49065151009427643,3,no,0
48,95952,38839,yes,0.9426578449977543,5,no,1
18,83820,69327,yes,0.7856298113497882,3,no,1
54,68247,149924,no,0.8775962173046309,8,yes,1
54,32270,93293,no,0.7562715435637288,9,yes,0
39,76980,126323,no,0.4944032920884912,2,yes,0
28,34619,138764,no,0.5927936844975034,4,no,1
58,65657,128191,no,0.8585913662617234,8,no,0
62,97781,53602,no,0.4598347212101038,2,yes,1
57,30954,143832,no,0.25638423126417315,1,no,0
63,2591,43159,no,0.9029353500446453,1,yes,0
42,79703,24362,yes,0.2069901026888582,8,yes,0
44,91135,141510,yes,0.20716263295220944,6,yes,0
40,63940,115302,yes,0.3473371720562413,9,yes,0
35,30997,64626,yes,0.7729977985482941,4,yes,0
68,74956,53498,no,0.10671281491476259,9,yes,0
57,31968,95668,no,0.6571996152745654,9,no,0
31,17412,117649,no,0.16454217741921578,7,yes,1
22,66426,88206,no,0.5083081159141178,3,yes,0
29,36509,101793,yes,0.521303500439167,8,no,0
26,73529,63272,no,0.4079359948303056,2,yes,0
40,61188,38213,yes,0.7036255358866389,7,no,1
47,31414,102808,yes,0.9081059213457988,4,no,0
59,61675,122372,yes,0.2172429276401293,2,yes,1
53,28639,132299,yes,0.5074576796436465,4,no,0
47,53050,149026,no,0.5294351282952534,7,yes,1
47,57691,147908,yes,0.4061993991753855,7,yes,0
65,58593,92227,no,0.4169230023504237,6,yes,0
66,22890,91335,no,0.4698742540139267,2,yes,0
63,93340,114700,no,0.5351316032721383,7,yes,0
47,85918,45987,no,0.7904567762894033,9,yes,0
33,12509,25980,yes,0.26348200664540666,1,yes,0
23,21967,125950,yes,0.31785876337104024,6,yes,0
21,29602,129925,yes,0.2948129559167789,5,yes,0
40,38617,81358,yes,0.5958697161551948,6,no,0
29,27240,83856,yes,0.9137780141917092,6,yes,1
60,18597,67296,no,0.7743528087717367,1,yes,0
60,34991,108719,no,0.776574810830947,5,no,0
20,30872,149172,yes,0.8028291731173502,7,no,1
63,1475,109790,yes,0.9823277519699244,9,yes,0
48,22062,56100,yes,0.5436196710127548,1,no,1
19,25401,37034,no,0.4056683485323366,2,yes,1
52,63059,103827,yes,0.4913391927437504,2,no,0
43,6087,53325,yes,0.8806847551015916,6,no,0
53,74195,55546,no,0.7510676001682499,3,no,0
69,87846,30102,no,0.19879245966345732,8,no,0
49,68130,139943,yes,0.7416534572128783,6,no,1
64,58799,71152,yes,0.6799855594517831,8,no,1
56,9597,73627,yes,0.7508866182760042,8,no,0
67,14069,55559,yes,0.9515951192545783,7,yes,1
22,16165,108753,yes,0.7042986005722982,4,yes,0
38,47408,142183,no,0.8897260603619219,8,no,0
29,3241,60772,no,0.2717136054498032,6,no,0
55,31979,32560,yes,0.42401885299490016,4,yes,0
53,93299,95540,no,0.847401774836775,4,yes,0
22,64981,62387,yes,0.3697519830929238,8,yes,0
57,70758,111446,yes,0.1604302216277208,7,yes,0
27,43652,84649,no,0.7513771021683984,6,no,0
36,15085,83572,yes,0.2050243818575358,2,no,0
40,9867,130518,yes,0.3903052836851433,1,no,0
31,64045,24726,no,0.48352683675427444,1,yes,1
20,35303,72236,no,0.12317266876265398,4,yes,1
45,8694,140889,yes,0.2227687629509829,6,no,1
38,84175,147180,no,0.5247996405637941,9,no,1
68,29674,143595,no,0.535679055240041,3,yes,0
58,19683,67239,no,0.504632103136359,4,yes,0
29,12256,121749,yes,0.9392473945496265,2,yes,1
36,11253,62986,no,0.9719818694328097,9,yes,0
44,46251,28390,yes,0.18546869064240445,3,no,0
43,95450,130398,yes,0.8197045096789488,6,yes,0
31,13080,111679,no,0.3075874401927765,8,no,0
39,14705,84257,yes,0.6653236063908873,6,yes,0
25,39187,20305,yes,0.11989117877024823,1,yes,1
31,21931,81264,no,0.32900674398878293,3,no,0
36,78445,42362,no,0.4202252361282238,8,yes,0
66,68997,54279,yes,0.6656391632546362,5,no,0
54,12320,116793,no,0.8865669328221334,1,yes,0
38,98592,83655,yes,0.16672181343417297,2,no,1
62,41197,44064,no,0.4632472262770314,9,no,0
33,88626,138118,yes,0.8285785204439103,8,no,0
31,83276,123622,yes,0.6409776336825571,2,no,0
29,41161,111683,no,0.7834495152568619,2,yes,1
46,97868,121480,no,0.21335267233014893,9,yes,0
55,73448,91245,no,0.2500080965156257,3,no,0
34,33685,57586,no,0.15759961155628166,8,yes,0
29,49427,33847,yes,0.38051464765995424,3,yes,0
35,98225,132229,no,0.20440345120069023,7,yes,0
57,68752,120828,no,0.6788798792771142,3,no,0
68,39518,31817,yes,0.13759266467081388,8,no,0
26,60740,122210,no,0.5892891022097019,1,yes,1
38,24057,68573,no,0.37974411870760993,5,yes,0
67,75813,65660,no,0.8489991502573379,5,no,0
58,45074,50820,yes,0.7335997904858979,9,no,0
33,53279,44796,no,0.23353453034537983,5,yes,0
29,92774,137379,no,0.46948235508317304,2,no,0
46,80071,37653,yes,0.8837043079454135,4,yes,0
36,90016,97100,yes,0.9843920981687309,3,yes,0
66,78958,110687,yes,0.7455589855338012,5,yes,1
60,9886,22472,no,0.8655440285140651,1,no,0
39,81979,142199,no,0.38864467289756877,4,yes,0
35,99796,81445,yes,0.3560434511908628,4,yes,1
41,3267,23621,yes,0.47398053976725496,1,no,0
20,92743,93772,yes,0.5295091011732316,1,yes,1
32,6476,48807,yes,0.7286287069893996,3,yes,0
47,79288,25862,yes,0.8876559334168419,1,yes,0
60,5257,46308,no,0.6201104649017575,5,no,1
45,70710,98310,yes,0.5658481043084326,5,yes,0
40,72925,80873,no,0.8543311920295908,3,no,0
46,37513,119915,yes,0.494018528755928,3,yes,0
24,62064,82065,yes,0.9860764588751978,6,no,1
58,10153,148521,no,0.6714295417753791,4,no,1
32,57463,86549,no,0.7843847223937848,2,yes,1
61,87179,60261,no,0.814990455111662,5,yes,1
28,31945,105934,no,0.6181226127789101,5,no,0
56,26086,85549,no,0.9407627735575993,3,yes,1
60,97582,33842,no,0.7999299562841984,8,no,0
57,38809,104281,yes,0.8111783302510379,9,yes,0
65,83334,106121,yes,0.4164320409462642,4,yes,1
51,37763,144396,no,0.3278376342225634,9,no,0
59,64535,123802,no,0.1812834366419928,4,no,1
39,88927,74712,yes,0.4356086414908138,1,yes,0
32,77199,78250,no,0.36631394152752794,8,no,0
44,24157,39473,no,0.2917018757695395,7,yes,0
33,15458,39531,no,0.7707715018057397,1,yes,0
38,57159,32581,yes,0.7791379895335545,1,no,1
19,14737,133847,yes,0.7834710862600053,1,no,0
54,57451,95881,no,0.8194749630100037,3,no,1
18,94184,138386,yes,0.43663328833510506,5,yes,0
65,64791,141658,yes,0.6024074820516818,1,yes,0
27,61408,136697,no,0.3187587136521998,8,no,0
45,3894,114281,no,0.445814595842166,1,yes,0
35,58800,101417,yes,0.39773793354105225,4,yes,0
42,52334,51654,no,0.45266295996454853,7,no,0
33,20879,99800,yes,0.7383306225537157,6,yes,0
45,7242,81737,no,0.6313519885287324,8,no,0
21,81343,146638,yes,0.28000679452018373,8,yes,0
45,88822,43834,yes,0.8163070618707785,4,no,0
56,70879,115848,yes,0.22266820689284494,6,no,1
66,65969,141777,no,0.811839319047914,4,no,1
29,5006,128285,yes,0.5017724017293504,6,no,0
49,78803,37445,yes,0.3517695593350064,4,no,0
34,90500,105617,yes,0.34751377009642004,3,yes,0
50,10742,62804,yes,0.6896348432561616,1,no,0
64,98179,32247,yes,0.9001664534714182,5,yes,0
53,77202,124125,yes,0.26380812167151707,4,yes,0
65,17620,24090,no,0.45436030098756397,8,yes,0
34,65087,35059,no,0.2984836667917404,1,yes,1
55,83653,121590,no,0.8143157528806199,2,no,1
45,87952,73355,yes,0.5277958329154495,6,yes,0
66,3004,48419,no,0.5040622066459115,5,yes,1
41,43921,97352,no,0.4279775901654511,2,no,1
46,30701,43808,yes,0.7679540178048359,9,yes,1
65,87342,88646,yes,0.7472536466022719,3,yes,1
46,68233,49116,yes,0.7822484170318185,6,yes,1
63,89845,141558,yes,0.8975364797228618,9,no,0
44,58323,60266,yes,0.172403023353275,2,no,0
37,7546,140270,no,0.49347956743014665,1,no,0
28,656,75613,yes,0.19444545434481908,1,no,1
23,62496,77830,yes,0.16866695792625203,7,yes,0
37,78520,50609,yes,0.9712305265432801,5,yes,0
32,73026,54814,no,0.6691067680765401,6,yes,1
21,62123,81815,no,0.4846085277531751,4,no,1
47,30213,147382,yes,0.4585783836684396,3,yes,1
42,38048,95751,yes,0.30384722906292655,7,yes,0
49,79832,143970,yes,0.7961582959675609,7,no,0
47,15333,100734,yes,0.6880200363434668,9,yes,0
32,75701,72814,no,0.45025797534897005,9,yes,1
64,23226,76227,yes,0.319426760970586,5,no,1
38,30470,130482,yes,0.1572182320823638,6,yes,1
62,88163,121937,yes,0.16133010580124268,9,yes,0
40,82878,51027,yes,0.8701831560749567,5,yes,0
67,81976,70687,no,0.7900043772455309,6,yes,1
51,83740,129022,no,0.647957952066,2,no,1
39,94743,32463,no,0.9848884025319941,5,no,0
53,45360,29645,yes,0.6665105456599169,6,no,0
56,75359,113073,no,0.3108192795256647,2,yes,0
31,66261,49256,yes,0.35901361331494075,2,yes,0
23,65952,24485,no,0.6106646248712921,8,yes,0
64,32565,137766,no,0.9805442401957507,4,yes,1
44,1946,47777,yes,0.6033111283021972,1,no,0
37,48852,129025,yes,0.1750736414639251,8,no,0
21,24418,137152,yes,0.9424663508051799,5,no,0
47,43883,92196,no,0.7480751636247203,9,no,0
25,60341,56622,yes,0.7010453576152673,7,yes,0
25,387,83147,no,0.1329246848805118,5,yes,0
26,72425,33066,yes,0.8243207288941308,6,yes,1
25,23275,148426,yes,0.3445920418066549,5,no,0
27,62412,48773,no,0.7808830200354375,4,yes,0
18,10065,46622,yes,0.6404249142718429,4,yes,0
18,78593,139281,yes,0.7828540560124061,8,no,0
53,23404,147940,yes,0.7333459070066439,1,yes,1
19,17109,132018,yes,0.10635448660893242,2,yes,0
65,45810,58982,no,0.9511160823225832,4,yes,0
23,41399,32451,yes,0.9177491249899332,3,no,0
33,26351,30392,no,0.6554443797917979,2,yes,0
36,23100,74146,yes,0.35482553381671644,1,no,0
56,87606,142384,no,0.7418828746306804,3,yes,0
36,49698,36427,yes,0.13550149579239631,5,yes,0
59,37449,111715,no,0.33768612430611966,5,no,0
63,78810,53548,yes,0.6679565694492603,7,no,1
19,19169,25704,yes,0.5857299486199091,7,no,0
38,7546,119186,no,0.7719613514067418,6,yes,0
59,44910,58034,yes,0.2183548681587134,3,yes,0
32,84589,121517,no,0.31156950092385594,1,no,0
22,16698,57913,no,0.9985926128488545,6,yes,0
51,75430,69871,no,0.2379494074452513,9,yes,1
64,89528,147928,no,0.20784600278960125,5,no,0
28,49679,126972,yes,0.6621926623300785,8,yes,0
51,14569,140981,no,0.2376060081971416,8,no,0
39,94574,68409,yes,0.9778929438039416,7,yes,0
52,70889,132360,yes,0.9584239244981971,2,yes,1
54,48277,127012,no,0.5830477474950374,4,no,0
56,57116,147695,no,0.8309670602705902,7,no,1
58,32827,111844,yes,0.8645714285194,5,yes,1
